trade_date,close,open,high,low,vol,pct_chg
20160316,5441.45,5528.21,5549.47,5422.44,701.00M,-1.36
20160317,5576.67,5466.07,5591.22,5451.19,1.04B,2.48
20160318,5749.72,5587.47,5773.93,5584.01,1.59B,3.1
20160302,5879.62,5463.02,5882.93,5463.0,2.45B,7.43
20160321,5882.17,5811.11,5882.17,5784.39,1.70B,2.3
20160322,5794.64,5841.08,5852.31,5781.24,1.26B,-1.49
20160323,5822.17,5770.87,5823.97,5749.2,963.80M,0.48
20160324,5743.73,5777.54,5838.87,5720.02,1.27B,-1.35
20160325,5793.4,5734.78,5819.69,5734.78,944.90M,0.86
20160328,5729.67,5806.45,5828.74,5716.62,1.21B,-1.1
20160329,5625.95,5730.8,5735.3,5596.47,942.10M,-1.81
20160303,5876.11,5960.7,6088.18,5871.4,3.23B,-0.06
20160330,5768.57,5671.77,5768.91,5668.6,906.30M,2.54
20160331,5752.46,5787.35,5802.53,5742.22,903.50M,-0.28
20160304,5794.35,5830.91,5992.7,5743.05,2.17B,-1.39
20160307,5848.11,5864.69,5908.72,5791.55,1.36B,0.93
20160308,5763.44,5831.97,5831.97,5564.2,1.51B,-1.45
20160309,5593.32,5623.37,5666.81,5571.22,928.40M,-2.95
20160401,5731.27,5737.48,5751.49,5658.42,773.20M,-0.37
20160411,5861.41,5802.35,5887.57,5802.35,1.08B,1.85
20160412,5819.16,5859.03,5878.98,5772.09,996.20M,-0.72
20160413,5888.62,5844.75,5938.53,5844.75,1.44B,1.19
20160414,5949.84,5926.44,5953.79,5902.4,1.43B,1.04
20160415,5960.14,5970.02,5979.67,5920.52,1.22B,0.17
20160418,5869.75,5936.52,5936.52,5845.86,1.15B,-1.52
20160419,5879.99,5896.18,5914.54,5847.46,1.10B,0.17
20160420,5645.07,5890.19,5897.53,5561.99,1.53B,-4.0
20160421,5608.44,5631.85,5692.16,5602.76,817.30M,-0.65
20160422,5631.93,5586.6,5635.52,5557.54,646.10M,0.42
20160425,5582.88,5614.17,5614.17,5535.88,596.80M,-0.87
20160426,5627.6,5583.79,5627.6,5571.84,545.20M,0.8
20160427,5612.36,5632.99,5660.23,5605.06,564.30M,-0.27
20160428,5596.45,5618.24,5628.49,5536.23,575.80M,-0.28
20160429,5589.23,5584.63,5612.12,5568.2,549.30M,-0.13
20160405,5873.93,5739.35,5875.42,5739.35,1.21B,2.49
20160406,5868.8,5861.29,5896.2,5820.95,1.07B,-0.09
20160407,5801.21,5887.02,5902.11,5800.36,1.13B,-1.15
20160408,5755.09,5769.48,5777.2,5696.61,945.90M,-0.8
20160510,5431.92,5416.46,5450.49,5400.39,505.00M,0.22
20160511,5444.37,5456.74,5473.48,5411.48,537.00M,0.23
20160512,5397.34,5392.52,5405.95,5313.23,529.00M,-0.86
20160513,5367.03,5392.92,5433.48,5345.16,406.30M,-0.56
20160516,5412.53,5364.71,5412.53,5330.95,427.40M,0.85
20160517,5396.19,5414.96,5431.83,5370.56,445.40M,-0.3
20160518,5330.14,5376.39,5377.98,5277.25,628.80M,-1.22
20160519,5323.68,5319.62,5376.44,5316.81,444.70M,-0.12
20160520,5347.66,5292.23,5347.66,5277.72,422.70M,0.45
20160523,5384.02,5352.37,5399.22,5352.13,456.40M,0.68
20160524,5341.05,5378.64,5380.57,5317.6,487.70M,-0.8
20160525,5338.52,5366.84,5389.15,5325.23,476.50M,-0.05
20160526,5332.31,5336.37,5352.56,5250.9,540.70M,-0.12
20160527,5347.9,5322.62,5365.73,5303.64,544.10M,0.29
20160503,5696.73,5592.75,5696.73,5567.96,773.90M,1.92
20160530,5328.76,5330.09,5355.64,5298.65,426.30M,-0.36
20160531,5481.49,5328.85,5481.49,5328.85,929.20M,2.87
20160504,5698.41,5682.2,5723.69,5669.16,706.90M,0.03
20160505,5735.37,5692.12,5736.9,5687.17,682.70M,0.65
20160506,5579.03,5738.24,5748.1,5577.43,1.01B,-2.73
20160509,5420.12,5545.02,5545.02,5392.34,829.00M,-2.85
20160601,5482.47,5480.21,5501.81,5462.59,790.00M,0.02
20160613,5320.29,5451.86,5451.86,5320.29,727.90M,-3.34
20160614,5338.26,5304.25,5339.51,5296.99,495.80M,0.34
20160615,5422.71,5290.86,5442.15,5281.8,671.20M,1.58
20160616,5388.43,5412.73,5422.6,5378.22,570.60M,-0.63
20160617,5425.24,5395.23,5441.21,5395.03,575.20M,0.68
20160602,5503.61,5471.8,5504.32,5467.45,700.00M,0.39
20160620,5436.75,5457.96,5464.17,5405.2,611.70M,0.21
20160621,5428.59,5452.52,5484.14,5417.47,734.80M,-0.15
20160622,5473.28,5422.43,5473.28,5416.16,591.10M,0.82
20160623,5448.29,5470.02,5477.3,5428.21,578.80M,-0.46
20160624,5379.78,5436.82,5467.27,5298.42,839.10M,-1.26
20160627,5445.85,5352.25,5445.85,5348.99,656.70M,1.23
20160628,5475.37,5435.3,5475.37,5414.39,689.40M,0.54
20160629,5483.5,5482.45,5494.38,5468.64,724.30M,0.15
20160603,5521.5,5516.08,5537.35,5484.32,744.80M,0.33
20160630,5497.85,5490.93,5506.83,5475.57,615.20M,0.26
20160606,5541.68,5538.41,5551.59,5521.69,717.80M,0.37
20160607,5517.06,5532.54,5540.07,5498.05,573.00M,-0.44
20160608,5503.86,5516.08,5521.39,5471.17,693.20M,-0.24
20160701,5503.74,5501.69,5527.23,5495.63,653.60M,0.11
20160711,5453.01,5487.29,5513.02,5448.55,956.00M,-0.65
20160712,5538.42,5449.99,5538.42,5396.87,1.20B,1.57
20160713,5584.78,5537.23,5595.45,5537.23,1.31B,0.84
20160714,5613.91,5581.29,5642.72,5577.9,1.31B,0.52
20160715,5606.76,5621.62,5650.93,5600.01,1.10B,-0.13
20160718,5560.69,5576.11,5602.1,5544.42,1.00B,-0.82
20160719,5524.6,5533.05,5542.5,5482.47,858.40M,-0.65
20160720,5512.94,5512.97,5546.9,5493.5,1.01B,-0.21
20160721,5512.56,5506.68,5548.72,5496.71,934.00M,-0.01
20160722,5480.94,5510.09,5540.4,5475.42,1.01B,-0.57
20160725,5522.43,5474.21,5547.11,5462.75,1.04B,0.76
20160726,5584.95,5520.79,5584.95,5514.58,1.02B,1.13
20160727,5369.19,5583.87,5588.43,5300.57,1.43B,-3.86
20160728,5396.65,5360.92,5405.98,5311.15,944.30M,0.51
20160729,5337.18,5365.1,5376.28,5325.06,738.00M,-1.1
20160704,5526.21,5419.54,5533.74,5416.05,875.50M,0.41
20160705,5518.53,5489.19,5519.92,5487.55,1.10B,-0.14
20160706,5522.2,5514.26,5584.06,5486.62,1.97B,0.07
20160707,5500.24,5489.83,5514.22,5462.13,1.31B,-0.4
20160708,5488.9,5484.59,5506.43,5444.41,976.10M,-0.21
20160801,5280.06,5322.12,5323.57,5237.94,722.60M,-1.07
20160810,5574.64,5636.8,5639.77,5567.36,1.01B,-1.35
20160811,5504.59,5569.43,5571.7,5502.95,898.10M,-1.26
20160812,5753.64,5504.53,5760.81,5498.52,1.86B,4.52
20160815,6004.75,5791.54,6024.66,5791.54,2.91B,4.36
20160816,6034.46,6033.66,6074.62,5988.67,2.31B,0.49
20160817,5968.96,6000.97,6030.2,5909.92,1.92B,-1.09
20160818,6127.02,5970.33,6302.0,5968.95,3.50B,2.65
20160819,6104.98,6094.1,6159.08,6050.53,2.60B,-0.36
20160802,5340.68,5275.48,5340.68,5275.29,556.90M,1.15
20160822,6033.38,6104.51,6181.35,6026.35,2.20B,-1.17
20160823,6003.38,6007.23,6052.67,5943.89,1.52B,-0.5
20160824,5967.23,6002.22,6031.22,5939.72,1.33B,-0.6
20160825,5867.61,5900.57,5900.57,5791.71,1.36B,-1.67
20160826,5833.38,5875.19,5895.91,5820.63,1.00B,-0.58
20160829,5870.87,5834.73,5879.58,5828.27,766.00M,0.64
20160803,5426.41,5325.78,5432.64,5318.21,879.80M,1.61
20160830,5838.8,5874.96,5888.84,5831.21,809.26M,-0.55
20160831,5944.29,5836.17,5991.21,5821.94,1.37B,1.81
20160804,5511.84,5408.79,5512.94,5376.71,1.31B,1.57
20160805,5538.88,5534.64,5618.17,5503.89,1.31B,0.49
20160808,5638.15,5522.97,5679.32,5515.31,1.63B,1.79
20160809,5651.18,5640.71,5651.18,5598.22,1.17B,0.23
20160901,5797.1,5935.6,5935.6,5795.43,1.26B,-2.48
20160912,5640.11,5665.1,5686.2,5610.07,1.06B,-1.92
20160913,5691.48,5663.71,5691.94,5655.12,934.02M,0.91
20160914,5660.08,5656.73,5690.33,5631.2,727.84M,-0.55
20160919,5731.6,5669.14,5731.6,5669.14,676.59M,1.26
20160902,5789.11,5775.11,5849.34,5759.97,877.12M,-0.14
20160920,5740.45,5733.79,5744.95,5711.15,618.45M,0.15
20160921,5774.19,5747.63,5776.47,5729.2,725.89M,0.59
20160922,5911.36,5828.53,5958.0,5820.19,1.34B,2.38
20160923,5845.0,5918.68,5921.95,5843.65,1.25B,-1.12
20160926,5740.16,5829.15,5832.94,5738.9,1.31B,-1.79
20160927,5836.92,5726.07,5846.4,5725.72,920.55M,1.69
20160928,5825.64,5834.99,5867.39,5782.36,649.64M,-0.19
20160929,5833.04,5824.95,5863.82,5818.71,575.71M,0.13
20160930,5864.12,5828.39,5895.17,5821.28,651.76M,0.53
20160905,5786.35,5794.44,5823.6,5773.58,702.24M,-0.05
20160906,5823.9,5786.1,5823.9,5714.55,821.82M,0.65
20160907,5803.2,5821.48,5842.95,5798.63,798.52M,-0.36
20160908,5810.8,5796.24,5859.34,5786.82,686.52M,0.13
20160909,5750.63,5809.32,5809.32,5750.6,720.25M,-1.04
20170110,5730.96,5733.99,5761.11,5724.71,672.65M,-0.15
20170111,5669.01,5725.24,5734.69,5668.34,619.39M,-1.08
20170112,5617.06,5664.4,5673.68,5614.77,583.86M,-0.92
20170113,5592.52,5636.74,5680.01,5587.99,691.27M,-0.44
20170116,5421.0,5585.22,5585.59,5300.78,784.18M,-3.07
20170117,5453.33,5402.69,5454.61,5358.0,462.69M,0.6
20170118,5468.53,5442.57,5493.0,5430.28,393.10M,0.28
20170119,5444.4,5456.67,5479.44,5438.92,368.91M,-0.44
20170120,5499.2,5444.88,5506.13,5444.88,386.26M,1.01
20170123,5550.8,5507.94,5560.87,5507.94,548.61M,0.94
20170124,5544.31,5553.36,5561.45,5535.24,563.97M,-0.12
20170125,5543.18,5548.52,5564.52,5532.7,455.50M,-0.02
20170126,5566.6,5550.98,5572.27,5550.79,344.10M,0.42
20170103,5741.16,5708.7,5751.18,5708.7,675.67M,0.73
20170104,5771.63,5732.46,5771.79,5713.22,775.68M,0.53
20170105,5750.57,5768.9,5783.19,5747.03,620.03M,-0.36
20170106,5722.92,5748.93,5749.09,5716.53,676.83M,-0.48
20170109,5739.63,5713.12,5742.88,5706.57,605.98M,0.29
20171010,5872.25,5867.82,5879.55,5839.92,443.33M,0.0
20171011,5851.6,5875.24,5880.69,5838.66,465.88M,-0.35
20171012,5826.08,5852.89,5855.96,5804.87,378.10M,-0.44
20171013,5850.54,5832.88,5852.28,5830.63,382.78M,0.42
20171016,5759.11,5852.0,5853.16,5757.39,506.90M,-1.56
20171017,5764.34,5761.68,5788.95,5749.63,378.27M,0.09
20171018,5770.19,5772.65,5780.89,5748.85,549.29M,0.1
20171019,5702.63,5761.53,5768.61,5698.09,496.29M,-1.17
20171020,5745.39,5699.09,5746.21,5695.03,333.44M,0.75
20171023,5759.52,5746.94,5762.6,5731.93,356.11M,0.25
20171024,5824.49,5749.94,5843.18,5742.19,573.83M,1.13
20171025,5861.04,5812.03,5868.98,5804.07,482.32M,0.63
20171026,5842.9,5846.04,5865.73,5820.32,463.43M,-0.31
20171027,5830.57,5853.12,5868.33,5822.19,492.03M,-0.21
20171030,5781.18,5827.69,5834.92,5724.43,556.63M,-0.85
20171031,5803.92,5769.41,5804.93,5752.72,430.91M,0.39
20171009,5872.36,5932.11,5942.34,5864.24,587.83M,0.88
20171101,5812.4,5805.04,5881.02,5792.5,488.36M,0.15
20171110,5702.53,5716.58,5716.65,5687.08,489.20M,-0.26
20171113,5686.68,5700.45,5703.27,5673.56,461.11M,-0.28
20171114,5705.27,5687.37,5710.59,5664.76,484.17M,0.33
20171115,5685.72,5692.46,5694.0,5661.6,417.98M,-0.34
20171116,5727.97,5678.82,5751.03,5673.81,519.63M,0.74
20171117,5651.5,5724.42,5742.78,5650.07,673.09M,-1.34
20171102,5798.24,5813.4,5813.4,5766.01,542.18M,-0.24
20171120,5658.39,5634.03,5658.39,5541.46,488.41M,0.12
20171121,5805.25,5643.65,5805.25,5635.36,641.04M,2.6
20171122,5820.19,5812.88,5855.0,5783.4,700.21M,0.26
20171123,5717.73,5815.36,5821.88,5711.72,544.67M,-1.76
20171124,5770.68,5705.23,5770.96,5681.24,443.52M,0.93
20171127,5714.97,5757.07,5785.5,5697.58,419.90M,-0.97
20171128,5694.29,5693.67,5708.75,5645.71,378.59M,-0.36
20171129,5889.1,5690.06,5891.14,5662.8,736.97M,3.42
20171103,5704.17,5780.94,5784.91,5679.0,489.21M,-1.62
20171130,5737.73,5852.94,5852.97,5710.68,589.98M,-2.57
20171106,5659.55,5701.71,5703.16,5624.71,451.77M,-0.78
20171107,5685.45,5657.56,5685.45,5644.33,415.46M,0.46
20171108,5676.37,5678.03,5714.63,5664.3,420.12M,-0.16
20171109,5717.6,5669.78,5719.03,5668.76,394.98M,0.73
20171201,5731.71,5716.24,5792.28,5712.96,400.18M,-0.1
20171211,5637.48,5613.44,5638.2,5605.8,398.30M,0.56
20171212,5603.36,5635.45,5653.93,5602.31,387.58M,-0.61
20171213,5628.09,5600.67,5629.56,5595.91,326.11M,0.44
20171214,5612.34,5620.38,5629.22,5600.65,381.38M,-0.28
20171215,5564.2,5613.13,5613.13,5553.12,367.49M,-0.86
20171218,5519.88,5556.42,5570.55,5497.8,376.48M,-0.8
20171219,5557.45,5524.3,5561.24,5517.95,336.52M,0.68
20171220,5493.31,5548.72,5551.31,5478.94,402.96M,-1.15
20171221,5552.73,5496.28,5593.56,5483.87,491.36M,1.08
20171222,5553.1,5543.23,5573.73,5541.33,311.24M,0.01
20171225,5574.6,5580.63,5665.0,5574.1,537.58M,0.39
20171226,5606.84,5577.34,5608.91,5566.94,399.15M,0.58
20171227,5606.78,5606.46,5639.53,5596.6,413.24M,0.0
20171228,5638.34,5593.13,5641.56,5589.04,448.86M,0.56
20171229,5694.17,5636.23,5702.39,5634.21,520.09M,0.99
20171204,5673.39,5707.8,5715.18,5663.76,399.43M,-1.02
20171205,5628.48,5655.69,5676.88,5608.51,471.57M,-0.79
20171206,5615.28,5609.81,5636.27,5565.95,384.56M,-0.23
20171207,5589.27,5607.75,5689.78,5582.86,408.39M,-0.46
20171208,5606.35,5567.49,5608.82,5548.38,383.68M,0.31
20170210,5683.95,5685.63,5701.99,5674.71,701.85M,-0.01
20170213,5712.47,5681.27,5715.45,5675.48,602.90M,0.5
20170214,5720.13,5714.21,5723.63,5692.57,532.22M,0.13
20170215,5670.63,5712.84,5717.68,5665.57,599.78M,-0.87
20170216,5712.66,5675.42,5718.23,5675.42,574.75M,0.74
20170217,5657.04,5712.89,5725.31,5655.08,611.73M,-0.97
20170220,5743.3,5656.37,5743.73,5656.37,609.89M,1.52
20170221,5790.27,5757.06,5795.82,5754.37,774.27M,0.82
20170222,5813.66,5786.11,5815.33,5776.65,693.36M,0.4
20170223,5783.78,5805.36,5807.18,5755.72,644.76M,-0.51
20170224,5788.07,5775.87,5790.83,5755.75,471.07M,0.07
20170227,5713.43,5777.09,5777.09,5707.2,578.69M,-1.29
20170228,5732.66,5710.85,5738.58,5708.53,502.14M,0.34
20170203,5556.71,5574.54,5580.62,5546.29,311.61M,-0.18
20170206,5584.51,5552.98,5584.51,5533.05,445.46M,0.5
20170207,5596.27,5577.29,5599.57,5566.8,548.33M,0.21
20170208,5632.67,5586.56,5633.08,5568.68,665.46M,0.65
20170209,5684.73,5637.12,5704.73,5627.36,780.42M,0.92
20170301,5754.45,5733.72,5766.43,5732.1,530.34M,0.38
20170310,5748.19,5720.22,5763.19,5719.26,501.07M,0.47
20170313,5814.94,5745.49,5819.16,5710.5,668.33M,1.16
20170314,5834.23,5821.5,5911.21,5816.11,709.50M,0.33
20170315,5832.78,5822.17,5849.75,5797.36,616.74M,-0.02
20170316,5867.04,5842.13,5884.17,5842.13,661.79M,0.59
20170317,5807.38,5888.72,5903.82,5806.86,655.52M,-1.02
20170302,5727.27,5762.68,5772.97,5726.14,523.99M,-0.47
20170320,5766.28,5787.0,5794.44,5736.19,526.55M,-0.71
20170321,5785.66,5763.18,5785.66,5750.69,429.02M,0.34
20170322,5718.6,5759.8,5759.8,5703.05,566.09M,-1.16
20170323,5739.18,5717.92,5749.04,5707.4,510.20M,0.36
20170324,5751.05,5726.51,5754.75,5716.59,485.52M,0.21
20170327,5730.25,5750.8,5762.12,5724.67,452.02M,-0.36
20170328,5712.64,5732.86,5740.44,5709.32,397.59M,-0.31
20170329,5687.14,5719.58,5722.0,5671.27,490.90M,-0.45
20170303,5708.31,5715.56,5722.85,5680.93,478.90M,-0.33
20170330,5610.65,5683.96,5686.95,5598.13,591.27M,-1.34
20170331,5638.92,5613.63,5640.35,5613.63,407.74M,0.5
20170306,5757.42,5709.51,5757.74,5709.43,471.71M,0.86
20170307,5772.09,5760.89,5783.92,5756.65,459.95M,0.25
20170308,5780.81,5771.49,5798.44,5764.42,497.69M,0.15
20170309,5721.29,5776.03,5776.69,5717.59,477.16M,-1.03
20170410,5930.84,5821.04,5935.51,5812.43,1.31B,1.95
20170411,6064.96,5951.34,6066.24,5907.69,1.29B,2.26
20170412,6098.99,6144.62,6187.26,6078.83,2.17B,0.56
20170413,6129.75,6101.7,6164.56,6044.82,1.53B,0.5
20170414,6004.15,6144.6,6144.6,5997.65,1.39B,-2.05
20170417,5905.97,5974.95,5974.95,5870.29,1.06B,-1.64
20170418,5891.71,5898.18,5951.61,5884.92,900.44M,-0.24
20170419,5850.29,5857.94,5870.03,5779.11,909.04M,-0.7
20170420,5826.95,5844.14,5872.8,5796.16,830.16M,-0.4
20170421,5801.07,5836.2,5858.25,5798.08,702.81M,-0.44
20170424,5642.4,5784.17,5786.22,5640.06,701.19M,-2.74
20170425,5665.57,5646.36,5716.93,5630.35,707.04M,0.41
20170426,5693.7,5663.96,5704.46,5645.64,727.51M,0.5
20170427,5604.18,5673.87,5673.87,5512.47,971.44M,-1.57
20170428,5634.15,5585.32,5634.15,5576.75,668.72M,0.53
20170405,5773.17,5743.84,5795.58,5737.1,834.84M,2.38
20170406,5806.58,5785.31,5815.25,5772.87,804.23M,0.58
20170407,5817.44,5815.24,5843.97,5794.55,1.00B,0.19
20170510,5372.45,5444.41,5476.72,5371.88,520.10M,-1.28
20170511,5387.53,5356.56,5392.06,5265.19,604.40M,0.28
20170512,5423.33,5367.96,5426.07,5345.11,495.76M,0.66
20170515,5447.32,5416.63,5474.25,5399.78,472.02M,0.44
20170516,5503.07,5438.97,5503.07,5388.59,647.36M,1.02
20170517,5514.14,5497.75,5530.01,5491.83,580.63M,0.2
20170518,5546.88,5480.01,5555.35,5468.41,579.96M,0.59
20170519,5549.55,5534.43,5555.14,5527.28,532.17M,0.05
20170502,5617.56,5634.15,5634.31,5596.18,737.17M,-0.29
20170522,5473.45,5535.31,5546.19,5454.48,480.11M,-1.37
20170523,5412.25,5463.82,5467.85,5399.31,540.42M,-1.12
20170524,5409.39,5383.66,5421.4,5328.42,426.42M,-0.05
20170525,5552.87,5411.14,5570.41,5400.16,824.21M,2.65
20170526,5536.61,5531.83,5575.64,5529.56,603.49M,-0.29
20170503,5584.95,5606.53,5611.11,5566.46,761.83M,-0.58
20170531,5591.75,5643.65,5674.03,5586.19,761.18M,1.0
20170504,5585.57,5570.11,5639.67,5561.48,705.14M,0.01
20170505,5521.59,5567.44,5581.38,5519.85,526.25M,-1.15
20170508,5410.81,5511.55,5512.91,5409.52,580.11M,-2.01
20170509,5442.26,5398.39,5443.23,5378.65,384.52M,0.58
20170601,5538.35,5562.84,5592.82,5533.02,655.90M,-0.95
20170612,5697.02,5730.27,5784.98,5690.25,666.62M,-0.6
20170613,5738.21,5694.8,5744.04,5693.58,542.96M,0.72
20170614,5676.05,5733.22,5733.22,5670.7,593.62M,-1.08
20170615,5681.81,5668.45,5685.09,5647.16,511.51M,0.1
20170616,5670.03,5671.34,5689.13,5657.78,429.37M,-0.21
20170619,5699.96,5669.62,5713.27,5668.6,453.47M,0.53
20170602,5591.85,5520.7,5596.98,5491.24,802.92M,0.97
20170620,5693.34,5698.48,5705.6,5675.66,454.89M,-0.12
20170621,5718.41,5720.8,5725.03,5685.5,491.18M,0.44
20170622,5698.28,5718.29,5790.72,5698.28,701.07M,-0.35
20170623,5793.18,5686.04,5800.81,5682.1,737.77M,1.67
20170626,5954.2,5822.67,5960.88,5818.78,959.88M,2.78
20170627,5932.02,5940.99,5949.45,5901.54,647.05M,-0.37
20170628,5869.28,5915.23,5937.93,5864.6,550.69M,-1.06
20170629,5863.57,5873.7,5884.91,5843.44,497.26M,-0.1
20170630,5861.73,5846.04,5876.77,5834.97,496.02M,-0.03
20170605,5599.14,5580.89,5617.47,5575.67,708.54M,0.13
20170606,5633.5,5586.72,5647.1,5575.31,630.25M,0.61
20170607,5725.16,5626.93,5727.22,5623.88,832.18M,1.63
20170608,5721.49,5729.13,5747.97,5715.86,789.90M,-0.06
20170609,5731.27,5716.27,5734.7,5699.77,627.05M,0.17
20170710,5816.7,5787.18,5845.19,5777.95,764.73M,0.14
20170711,5795.25,5805.96,5843.57,5790.41,642.31M,-0.37
20170712,5793.26,5807.74,5828.35,5748.79,667.52M,-0.03
20170713,5749.63,5764.5,5768.13,5732.79,540.60M,-0.75
20170714,5760.1,5762.41,5774.3,5742.52,530.14M,0.18
20170717,5559.07,5763.88,5765.97,5550.52,981.63M,-3.49
20170718,5643.94,5561.18,5643.94,5557.93,885.43M,1.53
20170719,5737.74,5629.15,5737.74,5624.78,945.74M,1.66
20170720,5831.09,5723.56,5855.29,5723.37,1.18B,1.63
20170721,5838.31,5820.31,5873.33,5817.43,1.13B,0.12
20170724,5845.91,5843.08,5917.68,5839.82,1.32B,0.13
20170725,5781.04,5828.96,5831.54,5754.28,916.99M,-1.11
20170726,5790.73,5788.05,5798.86,5734.28,854.90M,0.17
20170727,5835.69,5779.66,5855.21,5769.55,1.09B,0.78
20170728,5864.42,5826.08,5878.45,5825.28,942.48M,0.49
20170703,5859.21,5866.55,5874.36,5837.43,469.31M,-0.04
20170731,5887.4,5862.84,5895.92,5828.34,1.09B,0.39
20170704,5789.79,5861.17,5864.46,5776.2,614.95M,-1.18
20170705,5808.87,5764.63,5813.93,5737.73,702.94M,0.33
20170706,5794.47,5799.15,5817.14,5763.34,729.86M,-0.25
20170707,5808.51,5785.58,5815.55,5766.18,656.01M,0.24
20170801,5890.64,5867.7,5903.75,5853.84,1.10B,0.06
20170810,5690.62,5729.89,5736.69,5650.48,745.10M,-0.74
20170811,5554.38,5654.69,5665.51,5550.91,759.50M,-2.39
20170814,5613.99,5559.49,5613.99,5558.98,612.58M,1.07
20170815,5655.91,5618.7,5661.47,5618.27,560.12M,0.75
20170816,5653.85,5650.38,5656.75,5618.25,606.60M,-0.04
20170817,5667.07,5646.82,5667.07,5638.86,563.12M,0.23
20170818,5714.83,5643.55,5723.37,5632.89,697.18M,0.84
20170802,5844.89,5882.75,5902.31,5842.4,1.02B,-0.78
20170821,5762.93,5713.45,5762.93,5711.53,676.42M,0.84
20170822,5735.57,5749.36,5772.02,5722.69,588.86M,-0.47
20170823,5715.03,5732.23,5734.21,5697.5,446.76M,-0.36
20170824,5694.61,5713.89,5728.14,5686.18,496.44M,-0.36
20170825,5743.52,5699.26,5747.47,5699.26,510.02M,0.86
20170828,5794.91,5745.0,5821.46,5745.0,771.74M,0.89
20170829,5788.22,5781.91,5797.09,5764.48,616.05M,-0.12
20170803,5791.94,5832.74,5833.58,5767.34,836.04M,-0.91
20170830,5799.13,5793.73,5815.35,5784.89,658.11M,0.19
20170831,5763.38,5796.36,5806.82,5739.59,713.41M,-0.62
20170804,5721.84,5798.9,5810.29,5721.84,926.59M,-1.21
20170807,5723.78,5710.61,5725.33,5692.78,696.98M,0.03
20170808,5737.69,5730.69,5743.59,5711.15,710.26M,0.24
20170809,5732.94,5732.39,5737.13,5702.76,561.51M,-0.08
20170901,5755.69,5760.07,5765.28,5740.85,677.43M,-0.13
20170911,5938.31,5948.87,5988.77,5918.39,645.36M,-0.11
20170912,5911.19,5929.4,5947.56,5902.67,709.49M,-0.46
20170913,5951.94,5914.16,5955.19,5902.43,531.90M,0.69
20170914,6046.88,5950.51,6067.85,5940.69,913.89M,1.6
20170915,6128.04,6034.2,6212.74,6033.55,1.33B,1.34
20170918,6116.5,6136.81,6182.25,6116.07,924.32M,-0.19
20170919,6200.04,6126.56,6281.64,6126.56,1.48B,1.37
20170920,6198.06,6181.97,6198.06,6147.36,904.26M,-0.03
20170921,6104.11,6183.69,6187.96,6100.53,748.61M,-1.52
20170922,6061.38,6100.55,6119.82,6052.16,522.68M,-0.7
20170925,5823.67,6006.9,6006.9,5812.85,862.57M,-3.92
20170926,5848.2,5817.24,5871.96,5816.55,458.21M,0.42
20170927,5886.84,5858.04,5890.62,5845.33,473.98M,0.66
20170928,5805.47,5892.27,5892.27,5803.14,513.61M,-1.38
20170929,5821.29,5820.19,5859.7,5811.17,452.73M,0.27
20170904,5743.39,5750.08,5750.34,5724.45,635.36M,-0.21
20170905,5795.57,5744.44,5799.84,5742.09,642.29M,0.91
20170906,5794.81,5788.87,5800.96,5768.8,613.83M,-0.01
20170907,5932.61,5799.75,5981.72,5799.75,1.30B,2.38
20170908,5944.59,5921.48,5974.53,5895.25,936.77M,0.2
20180110,6215.77,6270.15,6318.5,6178.98,1.09B,-0.63
20180111,6204.4,6210.61,6214.56,6127.64,1.04B,-0.18
20180112,6243.63,6196.23,6328.06,6195.95,1.38B,0.63
20180115,6259.32,6271.5,6335.36,6228.81,1.30B,0.25
20180116,6543.4,6256.69,6598.77,6252.58,1.68B,4.54
20180117,6509.88,6579.05,6611.92,6409.91,1.59B,-0.51
20180118,6478.89,6488.3,6526.59,6441.33,932.51M,-0.48
20180119,6444.14,6475.81,6633.99,6436.83,1.16B,-0.54
20180102,5847.09,5723.12,5867.21,5723.12,904.26M,2.69
20180122,6477.9,6424.94,6493.24,6395.4,850.85M,0.52
20180123,6647.53,6502.98,6691.13,6502.98,1.20B,2.62
20180124,6632.44,6633.07,6729.9,6589.76,1.10B,-0.23
20180125,6582.18,6601.96,6637.35,6462.99,1.02B,-0.76
20180126,6650.91,6567.08,6717.35,6558.95,961.22M,1.04
20180129,6578.81,6646.33,6723.44,6525.7,934.80M,-1.08
20180103,5891.82,5839.03,5936.35,5831.27,881.93M,0.76
20180130,6425.0,6556.89,6582.12,6421.92,855.67M,-2.34
20180131,6451.69,6430.46,6541.23,6348.94,1.08B,0.42
20180104,5930.93,5904.8,5945.64,5867.27,693.82M,0.66
20180105,6127.25,5925.53,6203.42,5921.51,1.57B,3.31
20180108,6246.78,6175.4,6351.05,6175.4,1.59B,1.95
20180109,6254.97,6235.31,6315.96,6206.19,1.11B,0.13
20181010,4177.4,4177.98,4197.35,4137.34,834.36M,0.12
20181011,3906.53,4077.33,4091.01,3890.05,1.00B,-6.48
20181012,3940.34,3885.4,3950.29,3804.69,741.91M,0.87
20181015,3866.07,3942.8,3950.7,3858.1,709.81M,-1.88
20181016,3785.04,3869.64,3895.32,3762.82,654.55M,-2.1
20181017,3816.93,3816.81,3834.47,3761.88,894.64M,0.84
20181018,3749.46,3798.64,3798.64,3748.9,431.43M,-1.77
20181019,3859.78,3732.36,3863.58,3718.07,480.32M,2.94
