trade_date,close,open,high,low,vol,pct_chg
19971107,1195.14,1181.78,1195.74,1177.63,351.96M,1.19
19971201,1133.09,1137.59,1139.29,1130.45,221.85M,-0.57
19971210,1157.84,1150.48,1158.99,1149.33,228.39M,0.84
19971211,1159.17,1159.05,1159.75,1145.55,226.31M,0.11
19971212,1153.84,1160.22,1165.81,1153.43,237.58M,-0.46
19971215,1168.03,1155.72,1168.06,1155.6,300.03M,1.23
19971216,1174.8,1170.46,1174.81,1165.6,325.82M,0.58
19971217,1146.52,1169.64,1169.74,1145.89,324.75M,-2.41
19971218,1154.17,1142.1,1159.11,1138.4,298.81M,0.67
19971219,1160.77,1154.7,1161.88,1151.14,318.31M,0.57
19971202,1130.17,1133.59,1139.6,1128.5,180.13M,-0.26
19971222,1169.01,1162.68,1169.03,1153.44,412.19M,0.71
19971223,1171.25,1171.9,1176.92,1165.06,324.77M,0.19
19971224,1169.66,1171.73,1173.54,1164.86,312.27M,-0.14
19971225,1181.28,1170.56,1181.48,1169.99,350.86M,0.99
19971226,1191.92,1187.75,1194.24,1186.53,413.65M,0.9
19971229,1186.61,1196.3,1198.97,1185.66,356.62M,-0.45
19971203,1122.55,1129.78,1130.32,1121.59,184.42M,-0.67
19971230,1181.14,1186.14,1193.62,1179.56,273.75M,-0.46
19971231,1194.1,1182.25,1195.05,1182.25,303.66M,1.1
19971204,1135.87,1121.8,1137.01,1119.2,222.80M,1.19
19971205,1136.2,1139.48,1144.22,1134.93,233.68M,0.03
19971208,1139.32,1140.55,1143.08,1136.58,204.27M,0.27
19971209,1148.17,1139.81,1148.17,1137.32,208.29M,0.78
19970217,982.4,969.53,985.21,959.75,350.46M,1.83
19970218,894.85,980.48,999.23,893.75,703.85M,-8.91
19970219,962.69,911.58,962.69,911.58,522.85M,7.58
19970220,965.08,870.18,971.51,870.18,925.31M,0.25
19970221,1017.13,967.68,1017.32,967.49,1.34B,5.39
19970224,1009.56,1028.35,1032.7,1004.62,1.07B,-0.74
19970225,1017.96,1009.05,1028.34,1009.03,682.02M,0.83
19970226,1031.51,1019.86,1031.51,1015.39,588.37M,1.33
19970227,1025.3,1035.32,1038.48,1020.34,623.89M,-0.6
19970228,1040.27,1023.37,1040.33,1010.27,645.61M,1.46
19970310,1099.68,1085.91,1100.51,1085.89,801.27M,2.04
19970311,1109.73,1103.43,1109.95,1092.72,796.25M,0.91
19970312,1126.16,1112.71,1126.42,1109.47,926.92M,1.48
19970313,1117.28,1128.71,1131.73,1108.89,879.20M,-0.79
19970314,1125.8,1114.74,1125.82,1092.7,778.11M,0.76
19970317,1158.48,1138.28,1159.54,1138.28,1.07B,2.9
19970318,1162.63,1164.96,1177.02,1148.08,997.91M,0.36
19970319,1161.27,1167.04,1170.4,1156.19,779.15M,-0.12
19970320,1120.72,1162.26,1168.49,1119.67,706.71M,-3.49
19970321,1167.17,1116.72,1167.21,1116.59,711.81M,4.14
19970324,1191.73,1186.95,1196.64,1181.33,1.04B,2.1
19970325,1197.84,1198.16,1201.62,1180.88,870.37M,0.51
19970326,1215.31,1204.21,1215.47,1201.17,860.34M,1.46
19970327,1214.26,1220.55,1228.24,1202.77,936.75M,-0.09
19970328,1202.67,1213.81,1219.04,1199.53,727.85M,-0.95
19970303,1063.05,1044.61,1063.05,1043.93,867.74M,2.19
19970331,1234.62,1210.02,1234.96,1210.0,825.36M,2.66
19970304,1068.16,1063.29,1070.22,1048.44,,0.48
19970305,1052.15,1067.58,1072.46,1051.52,756.32M,-1.5
19970306,1079.13,1045.89,1079.13,1044.23,848.14M,2.56
19970307,1077.72,1083.01,1086.64,1070.86,791.59M,-0.13
19970401,1241.03,1243.87,1246.31,1234.25,790.95M,0.52
19970410,1281.89,1293.26,1299.74,1279.49,1.06B,-0.39
19970411,1278.53,1279.34,1283.56,1251.01,888.87M,-0.26
19970414,1316.92,1293.98,1325.67,1293.98,1.36B,3.0
19970415,1324.96,1318.57,1326.38,1298.18,952.19M,0.61
19970416,1327.78,1334.31,1338.42,1318.16,916.45M,0.21
19970417,1323.37,1323.42,1331.17,1319.76,752.36M,-0.33
19970418,1338.03,1325.23,1338.85,1305.95,854.50M,1.11
19970402,1233.85,1246.41,1249.57,1232.31,733.25M,-0.58
19970421,1362.08,1355.56,1365.22,1350.8,1.20B,1.8
19970422,1365.5,1362.98,1368.88,1354.45,1.01B,0.25
19970423,1378.84,1370.05,1380.36,1368.65,1.01B,0.98
19970424,1380.28,1370.17,1386.52,1356.52,972.83M,0.1
19970425,1364.97,1382.92,1386.27,1363.98,1.01B,-1.11
19970428,1352.0,1372.26,1381.56,1346.26,888.41M,-0.95
19970429,1376.77,1354.0,1376.82,1335.76,780.25M,1.83
19970403,1246.03,1233.82,1246.18,1222.56,667.73M,0.99
19970430,1393.75,1385.3,1396.48,1376.46,796.30M,1.23
19970404,1260.89,1258.07,1269.73,1251.6,982.56M,1.19
19970407,1276.41,1259.59,1276.57,1252.75,963.65M,1.23
19970408,1247.26,1277.06,1278.3,1246.72,759.88M,-2.28
19970409,1286.85,1251.57,1286.91,1251.56,932.80M,3.17
19970512,1500.4,1490.78,1510.18,1486.45,1.17B,2.26
19970513,1464.28,1501.25,1501.25,1436.21,975.55M,-2.41
19970514,1379.22,1447.61,1447.67,1378.03,752.92M,-5.81
19970515,1417.67,1371.19,1425.3,1360.22,641.49M,2.79
19970516,1315.92,1309.6,1394.21,1287.07,911.61M,-7.18
19970519,1344.61,1330.79,1350.58,1316.13,540.12M,2.18
19970520,1381.12,1351.66,1386.37,1351.23,512.26M,2.72
19970521,1354.88,1386.85,1389.6,1340.29,537.79M,-1.9
19970522,1235.22,1248.97,1300.98,1232.2,,-8.83
19970523,1254.27,1238.69,1263.52,1225.8,518.63M,1.54
19970526,1251.55,1268.59,1275.3,1213.24,557.93M,-0.22
19970527,1281.74,1258.38,1281.75,1253.25,521.73M,2.41
19970528,1270.35,1283.0,1288.74,1265.57,462.08M,-0.89
19970529,1263.35,1267.52,1282.85,1262.57,451.71M,-0.55
19970530,1285.18,1261.29,1285.39,1254.62,381.26M,1.73
19970505,1448.93,1398.14,1448.99,1398.05,974.32M,3.96
19970506,1482.99,1462.03,1483.5,1459.68,1.09B,2.35
19970507,1495.46,1495.22,1499.62,1464.86,1.10B,0.84
19970508,1405.18,1496.98,1504.26,1401.59,1.04B,-6.04
19970509,1467.23,1412.9,1469.08,1394.42,906.68M,4.42
19970610,1241.74,1278.99,1285.04,1239.86,266.40M,-2.6
19970611,1220.39,1239.5,1244.01,1175.71,354.43M,-1.72
19970612,1212.77,1224.47,1229.64,1211.8,283.55M,-0.62
19970613,1243.98,1154.98,1244.24,1154.97,440.61M,2.57
19970616,1261.47,1255.77,1269.63,1255.77,470.87M,1.41
19970617,1245.93,1260.41,1263.9,1245.34,353.40M,-1.23
19970618,1232.68,1252.02,1254.9,1230.3,321.59M,-1.06
19970619,1230.74,1233.68,1250.64,1227.25,302.70M,-0.16
19970602,1336.28,1302.82,1336.42,1302.16,612.45M,3.98
19970620,1291.2,1244.0,1292.32,1244.0,470.95M,4.91
19970623,1283.49,1313.24,1322.98,1265.17,605.65M,-0.6
19970624,1303.93,1287.18,1304.05,1283.72,404.44M,1.59
19970625,1297.59,1309.34,1311.2,1293.35,434.58M,-0.49
19970626,1284.46,1295.11,1295.15,1280.85,400.52M,-1.01
19970627,1250.27,1287.92,1291.98,1246.93,550.26M,-2.66
19970603,1338.76,1341.68,1344.64,1313.46,680.94M,0.19
19970604,1361.19,1345.38,1363.7,1344.59,692.88M,1.68
19970605,1360.23,1362.18,1369.51,1346.97,579.99M,-0.07
19970606,1275.3,1271.31,1314.72,1254.27,894.08M,-6.24
19970609,1274.92,1275.25,1282.75,1255.67,335.94M,-0.03
19970710,1120.15,1121.26,1137.87,1115.21,318.76M,-0.06
19970711,1154.79,1116.41,1155.06,1114.4,386.56M,3.09
19970714,1185.72,1163.29,1185.78,1158.45,542.62M,2.68
19970715,1200.11,1189.47,1201.21,1180.19,544.18M,1.21
19970716,1190.83,1201.6,1204.86,1184.44,,-0.77
19970717,1197.23,1188.27,1203.5,1180.93,446.47M,0.54
19970718,1209.86,1199.4,1210.44,1191.29,468.07M,1.05
19970702,1199.06,1255.91,1261.57,1147.33,381.48M,-4.1
19970721,1193.53,1215.84,1218.48,1188.88,482.37M,-1.35
19970722,1208.25,1189.12,1208.26,1163.47,445.29M,1.23
19970723,1198.86,1219.06,1223.82,1194.7,470.72M,-0.78
19970724,1174.22,1194.7,1200.31,1172.37,,-2.06
19970725,1170.86,1166.57,1177.65,1158.14,299.00M,-0.29
19970728,1141.78,1167.81,1167.88,1138.47,295.79M,-2.48
19970729,1153.23,1137.32,1161.19,1133.17,293.65M,1.0
19970703,1150.62,1194.68,1194.68,1149.94,365.29M,-4.04
19970730,1179.42,1157.09,1179.48,1157.0,355.68M,2.27
19970731,1189.76,1184.94,1192.2,1179.71,362.34M,0.88
19970704,1159.34,1138.92,1163.25,1124.78,434.78M,0.76
19970707,1096.82,1161.71,1163.45,1085.57,344.08M,-5.39
19970708,1109.67,1092.8,1115.43,1066.04,360.53M,1.17
19970709,1120.84,1113.64,1122.67,1104.09,313.67M,1.01
19970801,1192.83,1191.65,1194.03,1182.22,313.82M,0.26
19970811,1184.08,1206.46,1206.76,1182.45,492.78M,-1.82
19970812,1146.81,1177.26,1183.44,1145.75,384.49M,-3.15
19970813,1120.13,1139.25,1153.49,1118.2,324.33M,-2.33
19970814,1168.11,1120.47,1168.34,1120.24,364.35M,4.28
19970815,1143.06,1174.18,1174.88,1133.89,430.59M,-2.14
19970818,1134.63,1139.61,1139.61,1116.15,321.45M,-0.74
19970819,1132.9,1134.62,1143.2,1128.11,249.49M,-0.15
19970820,1144.64,1135.05,1144.65,1133.74,244.36M,1.04
19970821,1164.55,1148.39,1165.22,1147.82,392.46M,1.74
19970822,1171.83,1159.39,1174.49,1156.83,426.55M,0.63
19970825,1184.1,1175.44,1184.33,1175.38,443.73M,1.05
19970826,1194.04,1186.07,1194.13,1181.24,537.56M,0.84
19970827,1198.51,1195.43,1199.47,1188.33,520.24M,0.37
19970828,1213.89,1201.06,1216.08,1194.67,667.68M,1.28
19970829,1221.06,1214.31,1223.07,1209.48,681.45M,0.59
19970804,1200.33,1196.25,1201.92,1188.68,409.88M,0.63
19970805,1196.27,1203.36,1207.23,1193.7,346.69M,-0.34
19970806,1171.94,1196.04,1197.44,1170.27,283.96M,-2.03
19970807,1199.24,1167.93,1199.24,1161.63,332.20M,2.33
19970808,1206.05,1205.95,1216.56,1201.36,675.34M,0.57
19970901,1229.87,1224.18,1230.07,1219.1,641.89M,0.72
19970910,1256.04,1230.43,1256.04,1227.64,524.29M,2.03
19970911,1242.71,1260.52,1264.49,1236.11,686.03M,-1.06
19970912,1208.7,1240.5,1247.91,1207.83,414.17M,-2.74
19970915,1179.29,1205.9,1211.68,1175.95,341.34M,-2.43
19970916,1187.22,1182.76,1193.85,1181.17,249.71M,0.67
19970917,1167.56,1188.88,1191.3,1162.24,232.01M,-1.66
19970918,1172.37,1169.67,1181.75,1164.64,222.89M,0.41
19970919,1184.52,1174.77,1185.09,1168.87,192.04M,1.04
19970902,1226.3,1228.47,1232.69,1215.92,560.06M,-0.29
19970922,1103.97,1184.49,1185.1,1102.62,281.39M,-6.8
19970923,1041.96,1096.19,1105.28,1025.13,411.74M,-5.62
19970924,1110.01,1064.66,1110.11,1064.66,476.08M,6.53
19970925,1117.01,1118.37,1130.13,1106.25,414.05M,0.63
19970926,1109.63,1118.69,1118.94,1094.42,258.31M,-0.66
19970929,1084.07,1106.34,1106.34,1079.34,226.63M,-2.3
19970903,1240.82,1223.62,1243.33,1223.46,540.71M,1.18
19970930,1097.38,1083.41,1100.39,1083.23,176.57M,1.23
19970904,1251.3,1245.78,1253.15,1245.64,523.02M,0.84
19970905,1251.55,1250.6,1253.35,1241.22,,0.02
19970908,1255.23,1253.14,1257.55,1245.74,524.42M,0.29
19970909,1231.03,1255.18,1257.93,1230.44,437.18M,-1.93
19980112,1226.97,1242.21,1246.65,1226.4,566.99M,-1.04
19980113,1167.65,1211.88,1211.88,1110.09,703.20M,-4.83
19980114,1202.21,1170.35,1203.25,1170.32,554.48M,2.96
19980115,1215.43,1210.42,1217.86,1196.15,513.19M,1.1
19980116,1213.96,1215.82,1220.97,1207.92,375.04M,-0.12
19980119,1213.13,1215.41,1216.99,1205.48,313.73M,-0.07
19980120,1203.71,1211.28,1215.57,1195.38,287.77M,-0.78
19980121,1200.2,1201.99,1209.69,1198.23,230.78M,-0.29
19980122,1204.43,1200.52,1207.45,1194.38,385.12M,0.35
19980123,1222.91,1206.49,1224.12,1206.45,313.85M,1.53
19980105,1220.47,1200.95,1220.49,1200.22,430.50M,2.21
19980106,1233.62,1223.73,1233.63,1215.41,503.68M,1.08
19980107,1244.07,1233.96,1244.1,1231.15,553.91M,0.85
19980108,1237.16,1243.12,1250.01,1235.88,397.81M,-0.56
19980109,1239.9,1233.7,1245.0,1221.3,527.80M,0.22
19981012,1247.15,1239.57,1247.24,1227.86,610.75M,0.83
19981013,1244.07,1250.68,1257.35,1239.77,603.81M,-0.25
19981014,1240.6,1243.71,1247.66,1234.07,413.19M,-0.28
19981015,1254.81,1243.19,1254.84,1241.26,515.48M,1.15
19981016,1250.97,1259.14,1263.71,1249.93,606.03M,-0.31
19981019,1246.24,1255.05,1256.76,1240.45,479.45M,-0.38
19981020,1243.64,1248.23,1251.43,1238.3,407.44M,-0.21
19981021,1207.83,1243.54,1243.6,1206.12,586.58M,-2.88
19981022,1216.09,1202.21,1216.17,1191.56,522.09M,0.68
19981023,1217.43,1217.13,1230.83,1215.47,539.84M,0.11
19981026,1208.27,1215.56,1215.56,1195.24,571.50M,-0.75
19981027,1216.79,1207.2,1218.45,1204.73,451.00M,0.71
19981028,1225.93,1218.5,1226.11,1217.23,459.21M,0.75
19981029,1216.76,1226.92,1229.74,1214.92,396.99M,-0.75
19981030,1217.32,1216.01,1225.64,1215.45,416.43M,0.05
19981005,1234.78,1245.74,1246.6,1231.4,347.15M,-0.65
19981006,1217.46,1234.14,1237.84,1214.83,353.11M,-1.4
19981007,1213.79,1214.36,1219.1,1207.93,374.79M,-0.3
19981008,1228.71,1215.95,1228.73,1215.87,392.98M,1.23
19981009,1236.93,1231.94,1241.05,1229.85,539.30M,0.67
19981110,1286.56,1283.92,1288.74,1275.19,608.11M,0.27
19981111,1286.2,1287.42,1288.35,1278.47,560.50M,-0.03
19981112,1282.99,1286.56,1295.06,1278.94,573.59M,-0.25
19981113,1282.51,1281.99,1285.92,1271.32,475.06M,-0.04
19981116,1293.74,1284.34,1293.76,1281.6,500.34M,0.88
19981117,1290.6,1296.63,1300.15,1285.02,482.73M,-0.24
19981118,1285.5,1291.0,1292.93,1281.6,452.82M,-0.4
19981119,1275.61,1283.96,1284.14,1274.09,413.76M,-0.77
19981102,1223.48,1217.34,1223.53,1210.85,381.39M,0.51
19981120,1275.37,1272.66,1279.38,1271.65,391.15M,-0.02
19981123,1273.79,1275.9,1278.09,1269.1,383.60M,-0.12
19981124,1278.92,1274.45,1282.93,1274.41,359.53M,0.4
19981125,1263.85,1280.27,1283.96,1262.23,340.74M,-1.18
19981126,1252.82,1260.08,1262.78,1247.84,354.39M,-0.87
19981127,1245.08,1252.37,1259.04,1242.57,330.90M,-0.62
19981103,1236.87,1225.26,1236.96,1225.22,415.03M,1.09
19981130,1247.42,1244.92,1247.42,1238.13,291.27M,0.19
19981104,1235.8,1239.5,1240.7,1232.78,420.03M,-0.09
19981105,1253.28,1237.54,1253.31,1237.51,558.41M,1.41
19981106,1259.77,1258.69,1267.39,1257.17,744.93M,0.52
19981109,1283.12,1263.96,1283.12,1263.96,671.80M,1.85
19981201,1234.36,1249.01,1251.87,1232.0,278.80M,-1.05
19981210,1204.63,1224.15,1224.92,1203.07,257.41M,-1.59
19981211,1214.21,1201.85,1214.24,1194.07,238.37M,0.8
19981214,1196.3,1214.6,1214.67,1194.66,209.27M,-1.48
19981215,1194.84,1193.64,1194.89,1173.92,234.68M,-0.12
19981216,1183.06,1194.94,1195.55,1180.86,180.76M,-0.99
19981217,1160.09,1180.17,1180.17,1158.51,259.99M,-1.94
19981218,1155.92,1155.75,1167.64,1150.72,223.81M,-0.36
19981202,1236.97,1233.16,1236.97,1222.64,269.42M,0.21
19981221,1154.43,1153.66,1163.24,1150.39,178.05M,-0.13
19981222,1185.97,1155.63,1185.98,1155.62,262.87M,2.73
19981223,1172.51,1186.98,1187.91,1170.16,213.81M,-1.13
19981224,1168.98,1171.71,1171.71,1161.85,214.19M,-0.3
19981225,1173.91,1169.6,1178.92,1169.54,189.98M,0.42
19981228,1159.94,1175.63,1179.0,1157.7,198.86M,-1.19
19981229,1142.73,1157.48,1157.57,1139.99,209.57M,-1.48
19981203,1232.51,1238.29,1239.26,1229.85,299.24M,-0.36
19981230,1148.26,1141.88,1151.72,1125.56,240.05M,0.48
19981231,1146.7,1149.83,1153.15,1140.36,164.46M,-0.14
19981204,1219.2,1232.43,1234.63,1213.56,300.96M,-1.08
19981207,1209.54,1234.76,1237.69,1207.76,250.50M,-0.79
19981208,1223.26,1209.84,1223.34,1209.81,220.36M,1.13
19981209,1224.09,1224.36,1225.99,1219.01,202.81M,0.07
19980210,1236.51,1248.6,1248.6,1233.7,496.35M,-0.92
19980211,1250.24,1234.18,1251.45,1233.53,430.19M,1.11
19980212,1246.3,1253.38,1254.41,1242.0,451.13M,-0.32
19980213,1245.91,1246.73,1251.91,1241.82,394.50M,-0.03
19980216,1236.24,1246.8,1247.96,1230.92,437.72M,-0.78
19980217,1238.5,1234.84,1240.58,1228.11,333.62M,0.18
19980218,1229.83,1239.63,1240.18,1225.5,451.12M,-0.7
19980219,1232.58,1229.81,1235.49,1223.93,321.47M,0.22
19980220,1226.02,1234.6,1237.91,1224.58,302.86M,-0.53
19980223,1208.6,1217.86,1217.86,1195.89,363.21M,-1.42
19980224,1208.22,1206.92,1216.35,1206.09,325.75M,-0.03
19980225,1194.67,1208.52,1209.49,1191.75,325.53M,-1.12
19980226,1206.67,1193.0,1206.67,1189.52,295.98M,1.0
19980227,1206.53,1209.44,1213.73,1202.87,335.92M,-0.01
19980209,1248.04,1257.99,1262.62,1244.43,411.33M,2.05
19980310,1199.83,1199.62,1205.83,1186.55,285.35M,-0.08
19980311,1190.04,1201.26,1210.53,1187.44,353.94M,-0.82
19980312,1178.97,1187.54,1188.28,1175.55,239.44M,-0.93
19980313,1184.96,1177.82,1184.96,1176.01,225.38M,0.51
19980316,1188.48,1186.19,1188.62,1179.44,293.53M,0.3
19980317,1202.84,1193.67,1202.84,1193.24,359.09M,1.21
19980318,1193.91,1204.1,1204.74,1191.91,353.70M,-0.74
19980319,1188.71,1192.4,1195.83,1184.87,328.34M,-0.44
19980302,1188.31,1196.74,1205.75,1182.61,463.61M,-1.51
19980320,1187.5,1188.6,1192.32,1183.25,270.95M,-0.1
19980323,1179.87,1186.56,1186.86,1178.04,332.82M,-0.64
19980324,1194.02,1180.09,1194.06,1179.97,324.27M,1.2
19980325,1191.55,1207.62,1209.77,1188.85,397.35M,-0.21
19980326,1188.87,1191.0,1193.82,1186.22,440.25M,-0.22
19980327,1223.57,1189.41,1223.93,1188.86,668.42M,2.92
19980303,1201.79,1186.52,1201.8,1185.3,345.78M,1.13
19980330,1249.43,1230.94,1249.44,1228.3,706.22M,2.11
19980331,1243.02,1251.34,1252.24,1238.64,588.00M,-0.51
19980304,1213.25,1204.94,1214.0,1201.25,348.80M,0.95
19980305,1207.54,1217.85,1219.28,1206.37,316.81M,-0.47
19980306,1206.45,1208.75,1208.98,1202.12,301.36M,-0.09
19980309,1200.83,1207.96,1208.62,1197.57,302.53M,-0.47
19980401,1254.96,1243.37,1255.01,1240.06,606.46M,0.96
19980410,1311.51,1294.62,1311.53,1293.59,848.90M,1.1
19980413,1318.75,1319.94,1326.3,1311.83,851.92M,0.55
19980414,1313.72,1318.27,1320.91,1304.38,587.11M,-0.38
19980415,1324.71,1314.16,1324.71,1314.07,646.94M,0.84
19980416,1316.25,1324.04,1326.42,1312.57,692.47M,-0.64
19980417,1298.11,1311.54,1311.73,1291.08,671.88M,-1.38
19980402,1269.02,1259.59,1285.03,1259.58,1.00B,1.12
19980420,1296.01,1292.16,1302.98,1286.59,602.23M,-0.16
19980421,1305.22,1296.77,1307.86,1295.06,527.64M,0.71
19980422,1332.18,1307.83,1333.07,1307.83,713.09M,2.07
19980423,1324.56,1337.49,1340.25,1321.04,673.99M,-0.57
19980424,1315.17,1324.45,1331.86,1313.61,666.92M,-0.71
19980427,1310.38,1314.35,1318.8,1303.48,624.59M,-0.36
19980428,1332.99,1315.35,1333.09,1315.33,610.78M,1.73
19980429,1332.5,1337.89,1341.58,1328.56,535.31M,-0.04
19980403,1286.08,1268.57,1286.11,1266.03,751.52M,1.34
19980430,1343.45,1336.01,1343.46,1335.55,597.16M,0.82
19980406,1306.38,1291.61,1306.38,1286.43,983.22M,1.58
19980407,1303.14,1308.56,1310.29,1296.54,757.84M,-0.25
19980408,1322.79,1303.41,1322.83,1302.41,1.08B,1.51
19980409,1297.22,1326.44,1328.79,1288.89,1.17B,-1.93
19980511,1354.61,1367.24,1368.03,1351.59,944.69M,-0.22
19980512,1349.65,1358.96,1360.06,1342.73,625.38M,-0.37
19980513,1369.26,1351.18,1369.3,1351.0,761.88M,1.45
19980514,1367.13,1373.17,1376.3,1360.89,766.83M,-0.16
19980515,1368.09,1373.43,1379.13,1361.84,710.59M,0.07
19980518,1368.18,1373.67,1376.38,1360.47,520.87M,0.01
19980519,1362.29,1370.67,1372.87,1355.54,433.19M,-0.43
19980520,1357.43,1362.69,1365.1,1352.17,524.99M,-0.36
19980521,1366.66,1356.96,1367.72,1350.26,513.11M,0.68
19980522,1375.82,1371.37,1379.89,1370.72,679.60M,0.67
19980525,1389.37,1380.13,1389.66,1376.2,849.74M,0.98
19980526,1390.42,1392.75,1394.44,1383.76,732.15M,0.08
19980527,1399.54,1393.74,1399.54,1390.55,778.87M,0.66
19980528,1397.89,1402.85,1405.58,1392.9,698.59M,-0.12
19980529,1411.21,1402.67,1411.35,1402.02,790.25M,0.95
19980504,1352.93,1353.06,1355.52,1345.36,649.54M,0.71
19980505,1352.52,1355.05,1356.06,1346.59,528.34M,-0.03
19980506,1348.41,1352.72,1355.66,1341.81,592.15M,-0.3
19980507,1327.87,1348.89,1352.55,1326.65,668.81M,-1.52
19980508,1357.6,1324.74,1357.6,1324.72,708.92M,2.24
19980601,1415.58,1418.35,1420.55,1411.06,837.85M,0.31
19980610,1368.3,1367.74,1377.83,1359.39,461.08M,-0.1
19980611,1347.68,1367.56,1371.15,1346.07,360.30M,-1.51
19980612,1383.39,1373.11,1383.47,1365.08,462.55M,2.65
19980615,1365.34,1385.33,1386.98,1359.88,466.34M,-1.3
19980616,1348.59,1362.59,1362.59,1323.53,482.18M,-1.23
19980617,1348.94,1349.0,1356.66,1344.44,391.42M,0.03
19980618,1370.68,1352.23,1372.12,1352.23,384.66M,1.61
19980619,1392.88,1376.19,1392.88,1376.19,464.20M,1.62
19980602,1413.08,1419.22,1419.58,1402.62,607.01M,-0.18
19980622,1399.36,1400.47,1401.51,1392.06,568.85M,0.47
19980623,1397.96,1398.24,1398.71,1385.45,564.52M,-0.1
19980624,1401.74,1399.71,1402.14,1390.86,538.48M,0.27
19980625,1382.04,1402.95,1404.05,1377.18,413.67M,-1.41
19980626,1385.62,1383.29,1388.55,1376.41,430.80M,0.26
19980629,1361.43,1387.02,1387.19,1356.22,395.13M,-1.75
19980603,1420.0,1415.02,1421.12,1413.11,636.68M,0.49
19980630,1339.2,1360.62,1363.59,1335.21,300.15M,-1.63
19980604,1406.3,1420.99,1422.98,1402.75,633.31M,-0.96
19980605,1408.61,1404.08,1414.36,1390.63,655.63M,0.16
19980608,1403.73,1411.96,1415.18,1401.06,557.98M,-0.35
19980609,1369.65,1400.35,1400.35,1357.46,594.92M,-2.43
19980701,1316.44,1363.27,1367.15,1315.18,402.25M,-1.7
19980710,1360.62,1344.75,1360.64,1344.63,356.86M,1.29
19980713,1358.81,1362.69,1363.0,1352.16,370.42M,-0.13
19980714,1336.56,1360.61,1361.19,1334.71,,-1.64
19980715,1335.47,1332.41,1341.64,1326.32,,-0.08
19980716,1325.63,1335.3,1337.64,1317.89,368.59M,-0.74
19980717,1314.71,1325.88,1330.82,1311.75,409.91M,-0.82
19980702,1331.65,1314.1,1331.65,1297.0,371.90M,1.16
19980720,1287.07,1311.06,1311.15,1278.3,370.63M,-2.1
19980721,1313.01,1285.79,1318.93,1284.8,325.79M,2.02
19980722,1299.15,1312.23,1312.37,1295.61,287.62M,-1.06
19980723,1316.27,1299.22,1316.29,1299.15,283.42M,1.32
19980724,1326.82,1317.85,1330.49,1317.85,340.75M,0.8
19980727,1321.9,1328.34,1328.73,1314.73,309.07M,-0.37
19980728,1317.95,1321.63,1324.27,1313.2,266.56M,-0.3
19980729,1311.94,1317.93,1321.26,1308.26,316.98M,-0.46
19980703,1335.12,1335.84,1341.73,1327.8,346.81M,0.26
19980730,1315.3,1312.86,1318.02,1309.77,315.67M,0.26
19980731,1316.92,1316.31,1319.36,1312.38,327.40M,0.12
19980706,1315.28,1339.26,1339.68,1313.28,381.00M,-1.49
19980707,1324.4,1313.65,1324.4,1307.91,270.18M,0.69
19980708,1338.98,1326.82,1339.16,1326.62,272.63M,1.1
19980709,1343.23,1341.35,1344.43,1336.66,293.29M,0.32
19980810,1234.58,1262.01,1262.03,1227.47,322.62M,-2.87
19980811,1207.67,1230.38,1241.78,1206.63,273.49M,-2.18
19980812,1190.55,1204.36,1207.72,1158.79,392.79M,-1.42
19980813,1204.18,1193.37,1205.86,1185.57,330.38M,1.14
19980814,1168.03,1202.38,1202.38,1165.87,356.96M,-3.0
19980817,1070.41,1152.67,1152.67,1068.66,374.91M,-8.36
19980818,1071.3,1054.18,1094.38,1043.02,371.52M,0.08
19980819,1126.08,1072.74,1126.08,1072.72,419.54M,5.11
19980820,1149.91,1128.75,1149.96,1113.86,442.51M,2.12
19980821,1177.62,1149.62,1178.74,1141.51,487.23M,2.41
19980824,1178.55,1178.55,1190.88,1166.14,493.72M,0.08
19980825,1179.07,1174.41,1179.11,1159.39,458.51M,0.04
19980826,1160.29,1174.85,1182.33,1159.52,375.36M,-1.59
19980827,1145.22,1152.36,1154.69,1142.17,311.97M,-1.3
19980828,1129.72,1139.82,1146.51,1125.2,301.14M,-1.35
19980803,1302.1,1315.13,1315.47,1299.93,311.24M,-1.13
19980831,1150.22,1117.97,1150.23,1072.42,355.37M,1.81
19980804,1293.46,1299.73,1299.73,1283.2,284.23M,-0.66
19980805,1307.44,1293.7,1307.48,1293.12,284.39M,1.08
19980806,1294.16,1310.3,1312.6,1292.39,301.67M,-1.02
19980807,1271.07,1292.08,1292.31,1267.92,396.10M,-1.78
19980901,1143.12,1142.5,1163.17,1123.63,422.79M,-0.62
19980910,1213.67,1194.88,1219.8,1194.12,694.60M,1.93
19980911,1218.01,1214.83,1225.14,1206.61,624.03M,0.36
19980914,1239.61,1219.32,1239.77,1214.44,702.16M,1.77
19980915,1230.13,1240.94,1245.42,1228.88,655.26M,-0.76
19980916,1252.14,1226.9,1252.2,1225.29,692.25M,1.79
19980917,1233.7,1257.38,1264.4,1226.72,901.25M,-1.47
19980918,1207.0,1227.56,1233.4,1199.58,690.96M,-2.16
19980902,1136.89,1137.31,1149.27,1129.81,281.14M,-0.54
19980921,1222.38,1199.17,1222.38,1193.82,455.53M,1.27
19980922,1222.63,1224.39,1229.62,1214.02,424.68M,0.02
19980923,1229.86,1223.99,1233.79,1222.36,413.05M,0.59
